Address,Port,Response Time(ms)
104.19.197.244,2053,156.49
104.19.198.177,2096,156.49
104.19.192.192,2096,156.49
104.19.198.8,2096,156.49
104.19.193.116,8443,156.49
104.19.207.49,2096,156.50
104.19.195.63,2083,156.50
104.19.206.181,2053,156.50
104.19.207.247,8443,156.50
104.19.194.157,443,156.51
104.19.203.72,2096,156.51
104.19.206.135,2083,156.51
104.19.207.175,2087,156.51
104.19.206.250,443,156.51
104.19.195.34,2087,156.52
104.19.205.126,2096,156.52
104.19.194.76,2083,156.52
104.19.200.4,8443,156.52
104.19.200.150,2087,156.52
104.19.201.23,2096,156.52
104.19.197.188,8443,156.52
104.19.199.166,2083,156.53
104.19.201.231,2053,156.53
104.19.199.163,2053,156.53
104.19.192.195,2083,156.53
104.19.196.113,2053,156.54
104.19.207.124,8443,156.54
104.19.202.4,2083,156.54
104.19.200.184,2087,156.54
104.19.203.251,443,156.55
104.19.192.122,2087,156.55
104.19.199.194,8443,156.55
104.19.193.247,8443,156.55
104.19.197.237,2053,156.56
104.19.207.245,8443,156.56
104.19.195.217,2083,156.56
104.19.207.69,2087,156.56
104.19.201.200,2083,156.56
104.19.202.10,2053,156.56
104.19.192.140,443,156.56
104.19.202.126,2087,156.57
104.19.203.23,2053,156.57
104.19.195.0,8443,156.57
104.19.195.175,8443,156.57
104.19.198.85,2083,156.59
104.19.206.92,2083,156.60
104.19.199.4,2083,156.60
104.19.193.126,2087,156.60
104.19.202.31,2087,156.60
104.19.205.91,2053,156.60
104.19.194.12,2053,156.61
104.19.205.76,8443,156.61
104.19.207.48,2096,156.61
104.19.206.1,8443,156.61
104.19.206.186,2053,156.61
104.19.199.137,8443,156.61
104.19.193.184,2087,156.62
104.19.202.45,2083,156.62
104.19.198.141,2083,156.62
104.19.193.155,2053,156.63
104.19.200.26,2083,156.63
104.19.195.101,2053,156.63
104.19.197.187,8443,156.63
104.19.203.105,2053,156.63
104.19.197.142,2096,156.63
104.19.200.39,2087,156.64
104.19.201.229,2053,156.64
104.19.202.182,2083,156.64
104.19.203.33,2096,156.64
104.19.198.86,2083,156.65
104.19.202.119,2087,156.65
104.19.193.199,2083,156.65
104.19.201.55,2053,156.65
104.19.203.232,2083,156.65
104.19.200.183,2083,156.65
104.19.194.102,443,156.65
104.19.205.158,8443,156.66
104.19.198.24,8443,156.66
104.19.202.150,2053,156.66
104.19.192.63,443,156.67
104.19.192.197,8443,156.67
104.19.197.126,8443,156.67
104.19.195.127,2083,156.67
104.19.199.185,2096,156.67
104.19.193.8,8443,156.67
104.19.207.50,443,156.67
104.19.201.139,2096,156.67
104.19.199.126,2083,156.67
104.19.196.96,2096,156.68
104.19.201.8,2087,156.68
104.19.193.54,8443,156.68
104.19.200.117,2053,156.68
104.19.205.249,2053,156.68
104.19.201.224,2096,156.68
104.19.198.156,2096,156.69
104.19.203.78,2053,156.69
104.19.203.122,2096,156.69
104.19.204.25,2083,156.70
104.19.204.220,2087,156.70
104.19.197.64,443,156.70
104.19.207.67,8443,156.70
104.19.192.203,2083,156.70
104.19.196.88,2053,156.70
104.19.204.48,8443,156.70
104.19.195.147,443,156.70
104.19.207.150,2053,156.70
104.19.192.113,2096,156.71
104.19.201.185,2087,156.71
104.19.204.214,2053,156.71
104.19.198.207,2087,156.71
104.19.201.226,8443,156.71
104.19.205.150,2083,156.72
104.19.193.234,2087,156.72
104.19.202.231,2087,156.72
104.19.198.127,2053,156.72
104.19.207.175,2083,156.72
104.19.196.130,2053,156.72
104.19.206.75,2096,156.72
104.19.199.107,2083,156.73
104.19.203.70,2096,156.73
104.19.193.207,2083,156.73
104.19.201.136,2053,156.73
104.19.192.146,2053,156.74
104.19.207.98,2053,156.74
104.19.207.86,443,156.74
104.19.197.240,2083,156.75
104.19.193.175,8443,156.75
104.19.200.208,2083,156.75
104.19.198.159,443,156.75
104.19.196.184,2087,156.75
104.19.198.129,2083,156.76
104.19.197.77,2083,156.76
104.19.207.201,2053,156.76
104.19.200.12,2083,156.76
104.19.201.231,8443,156.76
104.19.196.229,2053,156.77
104.19.202.193,2053,156.77
104.19.203.81,2096,156.77
104.19.197.227,8443,156.77
104.19.200.75,2083,156.77
104.19.204.201,2053,156.77
104.19.194.118,2096,156.77
104.19.199.161,8443,156.78
104.19.206.241,443,156.78
104.19.193.207,2096,156.78
104.19.205.149,8443,156.78
104.19.207.91,8443,156.78
104.19.198.40,2083,156.79
104.19.204.77,2087,156.79
104.19.197.249,8443,156.79
104.19.204.34,443,156.79
104.19.200.64,443,156.79
104.19.203.125,443,156.79
104.19.206.165,443,156.79
104.19.202.22,443,156.79
104.19.206.129,2096,156.79
104.19.205.128,2087,156.80
104.19.195.238,8443,156.80
104.19.206.236,8443,156.80
104.19.199.91,2053,156.80
104.19.200.105,2053,156.80
104.19.195.14,443,156.80
104.19.195.249,2053,156.81
104.19.192.83,443,156.81
104.19.193.32,2083,156.81
104.19.201.39,443,156.81
104.19.202.66,2087,156.81
104.19.206.53,2083,156.81
104.19.201.192,2083,156.81
104.19.204.226,443,156.82
104.19.201.122,2087,156.82
104.19.202.7,2087,156.82
104.19.194.167,2096,156.82
104.19.206.232,2096,156.82
104.19.206.0,2087,156.82
104.19.202.231,2053,156.83
104.19.199.219,2087,156.83
104.19.195.22,2087,156.83
104.19.207.50,2083,156.83
104.19.206.102,2083,156.83
104.19.201.63,2053,156.83
104.19.205.172,2096,156.84
104.19.201.126,2053,156.84
104.19.200.222,2096,156.84
104.19.199.226,443,156.84
104.19.192.81,443,156.84
104.19.207.174,2083,156.84
104.19.192.78,2053,156.84
104.19.203.174,8443,156.84
104.19.202.176,2087,156.85
104.19.205.169,2083,156.85
104.19.193.38,2087,156.85
104.19.207.74,2053,156.85
104.19.197.183,2087,156.86
104.19.201.55,2087,156.86
104.19.193.148,2053,156.86
104.19.205.250,2053,156.86
104.19.202.190,443,156.87
104.19.193.249,443,156.87
104.19.202.145,2053,156.87
104.19.192.86,8443,156.87
104.19.192.247,2096,156.87
104.19.192.0,2053,156.88
104.19.197.160,2096,156.88
104.19.197.155,2053,156.88
104.19.207.157,2087,156.88
104.19.193.0,2053,156.88
104.19.194.63,2053,156.89
104.19.193.98,443,156.89
104.19.192.5,2087,156.89
104.19.206.229,2087,156.89
104.19.202.188,8443,156.89
104.19.205.100,2087,156.89
104.19.198.210,2087,156.90
104.19.198.178,2096,156.90
104.19.206.112,2087,156.90
104.19.206.121,2096,156.90
104.19.200.190,2053,156.90
104.19.195.84,2083,156.90
104.19.201.177,2083,156.90
104.19.199.245,2096,156.90
104.19.205.170,8443,156.91
104.19.196.184,443,156.91
104.19.196.65,443,156.92
104.19.197.0,2053,156.92
104.19.202.47,2053,156.92
104.19.205.81,2087,156.92
104.19.205.28,2087,156.92
104.19.204.199,2096,156.92
104.19.203.253,443,156.93
104.19.196.48,443,156.93
104.19.203.11,443,156.93
104.19.193.26,2053,156.94
104.19.192.243,2087,156.94
104.19.199.51,8443,156.94
104.19.196.59,2087,156.94
104.19.200.242,443,156.95
104.19.205.254,443,156.95
104.19.205.35,2096,156.95
104.19.200.116,2087,156.96
104.19.203.166,2096,156.96
104.19.198.28,443,156.96
104.19.194.87,2087,156.96
104.19.203.48,8443,156.96
104.19.202.247,8443,156.97
104.19.199.25,2087,156.97
104.19.194.77,2083,156.97
104.19.204.99,2083,156.97
104.19.200.96,443,156.98
104.19.194.53,2083,156.98
104.19.200.48,2087,156.98
104.19.192.233,443,156.98
104.19.194.180,2096,156.98
104.19.192.48,2053,156.98
104.19.202.79,2083,156.99
104.19.203.76,2096,156.99
104.19.199.139,2087,156.99
104.19.207.80,8443,156.99
104.19.198.32,8443,156.99
104.19.193.153,2053,157.00
104.19.197.231,2053,157.00
104.19.196.192,2053,157.00
104.19.201.168,2087,157.01
104.19.200.93,2083,157.01
104.19.193.54,443,157.01
104.19.205.34,2087,157.01
104.19.205.12,2083,157.01
104.19.192.22,2083,157.01
104.19.200.2,2096,157.02
104.19.194.122,2096,157.02
104.19.200.202,2087,157.02
104.19.192.63,2096,157.03
104.19.204.34,2096,157.03
104.19.200.2,2087,157.03
104.19.203.94,8443,157.03
104.19.204.251,2096,157.04
104.19.201.50,2083,157.04
104.19.207.27,2053,157.04
104.19.201.225,2096,157.05
104.19.196.180,2096,157.05
104.19.204.166,2083,157.05
104.19.194.237,2083,157.05
104.19.201.65,2083,157.05
104.19.197.162,443,157.06
104.19.202.190,2053,157.06
104.19.194.175,2053,157.06
104.19.207.26,2087,157.06
104.19.198.132,2087,157.06
104.19.201.68,2083,157.06
104.19.195.105,2096,157.06
104.19.198.174,443,157.07
104.19.193.104,2083,157.07
104.19.193.28,2083,157.07
104.19.206.144,443,157.07
104.19.193.158,8443,157.07
104.19.194.45,2087,157.07
104.19.204.160,8443,157.08
104.19.202.62,2053,157.08
104.19.201.200,2087,157.08
104.19.206.191,2053,157.08
104.19.205.129,2096,157.08
104.19.204.201,8443,157.08
104.19.195.44,8443,157.08
104.19.207.245,2083,157.09
104.19.197.141,443,157.09
104.19.193.177,8443,157.10
104.19.193.36,2096,157.10
104.19.198.22,2083,157.10
104.19.194.223,443,157.10
104.19.200.253,2083,157.10
104.19.206.178,8443,157.11
104.19.206.80,8443,157.11
104.19.200.25,2096,157.11
104.19.192.31,2053,157.11
104.19.198.118,443,157.11
104.19.203.167,8443,157.11
104.19.200.110,2053,157.11
104.19.206.70,2087,157.11
104.19.200.179,8443,157.12
104.19.194.100,2087,157.12
104.19.203.19,2096,157.12
104.19.202.104,2053,157.12
104.19.192.135,2087,157.12
104.19.197.100,2053,157.12
104.19.199.219,2096,157.13
104.19.192.210,2096,157.13
104.19.199.117,2087,157.13
104.19.204.172,2096,157.13
104.19.195.94,2083,157.14
104.19.207.187,2096,157.14
104.19.200.22,2087,157.14
104.19.207.138,443,157.14
104.19.200.19,2053,157.15
104.19.194.132,2087,157.15
104.19.192.191,2053,157.15
104.19.196.73,2083,157.15
104.19.202.96,8443,157.15
104.19.194.94,2053,157.16
104.19.199.25,443,157.16
104.19.207.64,2083,157.16
104.19.193.120,2053,157.16
104.19.198.125,2087,157.16
104.19.200.35,8443,157.16
104.19.200.6,443,157.17
104.19.192.70,443,157.17
104.19.200.96,8443,157.18
104.19.206.220,2083,157.18
104.19.193.35,2083,157.18
104.19.199.21,2083,157.18
104.19.192.17,2096,157.18
104.19.192.115,2053,157.18
104.19.203.81,8443,157.19
104.19.207.70,8443,157.20
104.19.192.82,2083,157.20
104.19.199.54,2096,157.20
104.19.200.117,2083,157.21
104.19.204.97,2083,157.21
104.19.198.155,2053,157.21
104.19.196.253,2053,157.21
104.19.198.169,2096,157.21
104.19.206.80,2087,157.22
104.19.203.89,2053,157.22
104.19.196.154,443,157.22
104.19.193.127,2083,157.22
104.19.205.231,2087,157.22
104.19.196.73,443,157.22
104.19.194.16,2087,157.22
104.19.204.123,2053,157.23
104.19.192.138,443,157.23
104.19.202.81,2083,157.23
104.19.199.193,443,157.24
104.19.194.221,443,157.24
104.19.200.252,2053,157.24
104.19.202.205,2053,157.24
104.19.200.240,8443,157.24
104.19.206.196,2096,157.24
104.19.203.191,2083,157.24
104.19.192.7,8443,157.24
104.19.206.250,2083,157.24
104.19.201.191,2083,157.25
104.19.206.146,2096,157.25
104.19.193.7,2087,157.25
104.19.201.176,2087,157.25
104.19.203.39,2096,157.25
104.19.193.172,2096,157.25
104.19.202.132,2053,157.25
104.19.195.41,2083,157.26
104.19.193.79,2087,157.26
104.19.196.217,8443,157.26
104.19.197.187,2096,157.26
104.19.203.130,8443,157.26
104.19.203.4,2087,157.26
104.19.192.223,2096,157.26
104.19.205.64,2083,157.27
104.19.201.62,2053,157.27
104.19.206.87,443,157.27
104.19.207.192,443,157.27
104.19.207.43,2083,157.27
104.19.195.147,2053,157.27
104.19.195.34,2083,157.28
104.19.197.203,2096,157.28
104.19.202.114,8443,157.28
104.19.206.14,8443,157.28
104.19.199.243,2087,157.28
104.19.207.164,8443,157.28
104.19.206.71,8443,157.28
104.19.199.255,2096,157.28
104.19.207.219,8443,157.28
104.19.202.163,443,157.29
104.19.200.89,2096,157.29
104.19.196.95,2083,157.29
104.19.196.156,2083,157.29
104.19.192.20,443,157.29
104.19.195.177,2087,157.29
104.19.207.193,2083,157.29
104.19.194.180,2087,157.30
104.19.195.41,8443,157.31
104.19.197.3,2053,157.31
104.19.195.45,2053,157.31
104.19.207.212,8443,157.31
104.19.202.253,2087,157.32
104.19.204.57,8443,157.32
104.19.193.54,2087,157.32
104.19.205.114,2053,157.32
104.19.194.253,443,157.32
104.19.194.52,2053,157.32
104.19.203.221,8443,157.32
104.19.196.12,2083,157.32
104.19.204.254,2083,157.33
104.19.205.251,8443,157.33
104.19.193.3,8443,157.33
104.19.201.238,2053,157.33
104.19.198.153,443,157.33
104.19.197.103,2096,157.33
104.19.199.60,2083,157.33
104.19.203.51,443,157.33
104.19.196.156,8443,157.34
104.19.199.190,8443,157.34
104.19.193.148,2087,157.34
104.19.193.252,2096,157.34
104.19.195.105,2083,157.34
104.19.204.91,2053,157.34
104.19.195.101,2087,157.35
104.19.203.222,2087,157.35
104.19.205.129,2053,157.35
104.19.196.221,443,157.35
104.19.202.220,2087,157.36
104.19.206.144,2083,157.36
104.19.196.42,2083,157.36
104.19.196.182,8443,157.37
104.19.206.255,2087,157.37
104.19.193.50,2096,157.37
104.19.197.71,443,157.37
104.19.197.95,2053,157.37
104.19.205.248,443,157.38
104.19.192.104,2053,157.38
104.19.205.214,2087,157.38
104.19.199.137,443,157.38
104.19.203.33,2083,157.39
104.19.201.188,2053,157.39
104.19.197.68,8443,157.40
104.19.198.54,2083,157.41
104.19.207.236,2087,157.41
104.19.204.12,443,157.41
104.19.199.43,8443,157.42
104.19.192.14,2087,157.42
104.19.195.28,8443,157.42
104.19.203.15,2083,157.42
104.19.199.75,443,157.42
104.19.199.14,2053,157.43
104.19.202.29,2083,157.43
104.19.192.205,8443,157.43
104.19.206.177,8443,157.44
104.19.194.249,8443,157.44
104.19.199.117,8443,157.44
104.19.198.229,2096,157.45
104.19.195.45,8443,157.45
104.19.200.122,2096,157.45
104.19.194.208,2087,157.45
104.19.204.233,443,157.45
104.19.207.213,2053,157.45
104.19.203.21,2083,157.46
104.19.202.135,8443,157.46
104.19.192.235,2083,157.46
104.19.206.33,2083,157.47
104.19.194.96,2083,157.47
104.19.199.218,2053,157.47
104.19.196.57,2087,157.47
104.19.196.109,443,157.47
104.19.204.57,2053,157.47
104.19.199.58,443,157.47
104.19.193.253,8443,157.47
104.19.197.212,8443,157.48
104.19.200.133,2087,157.48
104.19.199.188,8443,157.48
104.19.207.190,443,157.48
104.19.192.71,2053,157.48
104.19.195.23,2096,157.48
104.19.204.204,443,157.48
104.19.204.173,2096,157.48
104.19.202.59,443,157.48
104.19.194.88,2096,157.48
104.19.204.136,2053,157.49
104.19.204.137,2083,157.49
104.19.200.51,2096,157.49
104.19.196.161,443,157.49
104.19.206.42,443,157.49
104.19.200.66,2083,157.49
104.19.195.116,2087,157.49
104.19.197.168,443,157.49
104.19.192.184,2087,157.50
104.19.200.243,2087,157.50
104.19.206.179,2053,157.50
104.19.198.198,2083,157.50
104.19.192.93,2096,157.50
104.19.198.30,2053,157.50
104.19.202.173,2053,157.51
104.19.196.123,2083,157.51
104.19.194.46,443,157.51
104.19.200.111,2053,157.51
104.19.196.121,2096,157.51
104.19.203.243,2096,157.51
104.19.205.81,2096,157.52
104.19.201.3,2096,157.52
104.19.205.139,2096,157.53
104.19.197.142,443,157.53
104.19.201.19,2053,157.53
104.19.202.73,2096,157.53
104.19.204.121,2096,157.53
104.19.199.197,8443,157.53
104.19.204.85,2096,157.54
104.19.199.196,2083,157.54
104.19.200.194,2087,157.54
104.19.192.187,2083,157.55
104.19.194.248,443,157.55
104.19.204.172,2087,157.55
104.19.196.145,2053,157.56
104.19.198.54,443,157.56
104.19.192.236,443,157.56
104.19.206.178,2083,157.57
104.19.195.192,2053,157.57
104.19.195.25,2083,157.57
104.19.198.184,443,157.57
104.19.201.139,8443,157.57
104.19.195.149,2087,157.57
104.19.201.56,2096,157.58
104.19.203.107,2083,157.58
104.19.203.11,2096,157.58
104.19.205.200,2087,157.58
104.19.199.111,2053,157.59
104.19.202.141,8443,157.59
104.19.195.110,8443,157.59
104.19.198.94,2087,157.59
104.19.192.136,443,157.59
104.19.207.117,2083,157.59
104.19.194.248,2053,157.59
104.19.200.242,2096,157.60
104.19.201.25,2083,157.60
104.19.192.94,8443,157.60
104.19.205.129,2083,157.60
104.19.205.250,2096,157.60
104.19.199.50,2053,157.60
104.19.207.47,8443,157.61
104.19.206.2,443,157.61
104.19.202.97,2096,157.61
104.19.193.5,8443,157.62
104.19.192.172,2087,157.62
104.19.202.55,2083,157.62
104.19.197.107,2096,157.62
104.19.202.212,8443,157.62
104.19.194.72,2096,157.62
104.19.196.90,443,157.62
104.19.196.79,2096,157.62
104.19.207.247,2087,157.62
104.19.193.118,2096,157.62
104.19.194.147,2087,157.63
104.19.196.244,443,157.63
104.19.192.28,2096,157.63
104.19.195.144,2087,157.64
104.19.199.185,443,157.64
104.19.197.175,8443,157.64
104.19.204.166,8443,157.64
104.19.200.188,443,157.64
104.19.198.157,443,157.64
104.19.201.212,2096,157.65
104.19.205.226,2083,157.65
104.19.200.176,2087,157.65
104.19.207.12,443,157.65
104.19.206.131,2096,157.65
104.19.204.220,443,157.65
104.19.192.166,8443,157.65
104.19.197.73,2096,157.66
104.19.197.30,8443,157.66
104.19.203.61,2096,157.66
104.19.206.94,2087,157.66
104.19.206.89,443,157.66
104.19.206.144,2096,157.66
104.19.194.82,2096,157.66
104.19.204.135,2087,157.67
104.19.207.58,2053,157.67
104.19.192.133,2053,157.67
104.19.201.24,2096,157.67
104.19.198.187,8443,157.67
104.19.205.139,2087,157.68
104.19.202.9,2096,157.68
104.19.194.232,2096,157.68
104.19.202.11,2096,157.68
104.19.203.111,2053,157.68
104.19.199.197,443,157.68
104.19.196.83,2087,157.68
104.19.204.27,2096,157.69
104.19.206.14,443,157.69
104.19.203.170,2083,157.69
104.19.192.94,2083,157.69
104.19.201.31,8443,157.69
104.19.196.165,8443,157.69
104.19.195.112,2083,157.70
104.19.205.138,8443,157.70
104.19.192.247,443,157.70
104.19.192.232,2083,157.70
104.19.202.184,2053,157.70
104.19.207.55,2053,157.70
104.19.196.180,2053,157.71
104.19.192.98,8443,157.71
104.19.203.65,2083,157.71
104.19.193.41,2053,157.72
104.19.199.160,2087,157.72
104.19.192.79,2083,157.72
104.19.207.193,2087,157.72
104.19.203.119,2083,157.72
104.19.196.106,443,157.72
104.19.192.172,2083,157.73
104.19.197.68,2096,157.73
104.19.205.10,2053,157.73
104.19.198.208,2096,157.73
104.19.204.204,2053,157.73
104.19.201.183,443,157.73
104.19.198.27,2083,157.73
104.19.203.0,2087,157.73
104.19.207.177,2053,157.73
104.19.192.105,2083,157.74
104.19.207.4,2087,157.74
104.19.203.220,443,157.74
104.19.202.97,443,157.74
104.19.197.47,2087,157.75
104.19.201.51,443,157.75
104.19.200.205,443,157.75
104.19.197.30,2087,157.75
104.19.198.216,2083,157.75
104.19.207.117,2096,157.75
104.19.205.71,2053,157.75
104.19.206.103,8443,157.76
104.19.199.90,2083,157.76
104.19.196.130,2083,157.76
104.19.204.244,2083,157.76
104.19.204.162,443,157.76
104.19.193.9,443,157.77
104.19.201.78,443,157.77
104.19.199.153,443,157.77
104.19.199.234,2096,157.77
104.19.197.183,2096,157.77
104.19.194.103,8443,157.77
104.19.204.88,2096,157.77
104.19.203.138,2053,157.77
104.19.195.62,2087,157.77
104.19.198.4,2083,157.77
104.19.202.208,2053,157.78
104.19.195.148,2053,157.78
104.19.192.206,2096,157.78
104.19.205.166,2096,157.78
104.19.197.106,443,157.79
104.19.207.89,2053,157.79
104.19.194.204,2087,157.79
104.19.202.239,2053,157.79
104.19.200.21,2053,157.79
104.19.193.79,2096,157.79
104.19.205.81,2053,157.79
104.19.192.43,2053,157.80
104.19.195.18,2087,157.80
104.19.199.226,2083,157.80
104.19.202.199,2087,157.80
104.19.199.178,8443,157.80
104.19.207.68,2083,157.80
104.19.194.95,2096,157.80
104.19.203.7,2083,157.80
104.19.198.90,2083,157.81
104.19.197.112,8443,157.81
104.19.194.117,8443,157.81
104.19.205.11,2087,157.81
104.19.207.99,2087,157.82
104.19.203.226,2087,157.82
104.19.200.49,2083,157.82
104.19.193.199,2096,157.82
104.19.204.245,2053,157.82
104.19.198.231,2083,157.82
104.19.204.110,8443,157.83
104.19.196.243,2083,157.83
104.19.197.251,2083,157.83
104.19.193.85,2053,157.83
104.19.206.14,2083,157.83
104.19.200.1,2087,157.83
104.19.195.145,2087,157.83
104.19.205.44,2087,157.83
104.19.204.206,2083,157.83
104.19.207.132,2087,157.83
104.19.201.35,2053,157.84
104.19.200.225,2053,157.84
104.19.199.189,8443,157.84
104.19.201.102,443,157.84
104.19.201.149,8443,157.85
104.19.203.222,8443,157.85
104.19.203.100,2087,157.86
104.19.200.223,2096,157.86
104.19.196.142,8443,157.86
104.19.194.22,2083,157.86
104.19.204.250,2083,157.87
104.19.200.51,443,157.87
104.19.193.48,443,157.87
104.19.192.228,2083,157.87
104.19.194.152,2096,157.87
104.19.196.31,2096,157.87
104.19.206.241,2053,157.88
104.19.200.1,443,157.88
104.19.203.166,8443,157.88
104.19.204.131,8443,157.88
104.19.194.162,2053,157.88
104.19.196.103,443,157.88
104.19.203.47,443,157.88
104.19.206.52,2083,157.88
104.19.204.39,2053,157.88
104.19.202.28,2087,157.89
104.19.196.39,2096,157.90
104.19.194.144,8443,157.90
104.19.197.66,2083,157.90
104.19.196.125,8443,157.90
104.19.192.127,443,157.90
104.19.205.205,2053,157.90
104.19.198.60,2087,157.91
104.19.201.168,8443,157.91
104.19.195.195,8443,157.91
104.19.206.218,2087,157.91
104.19.202.160,2087,157.91
104.19.203.88,2096,157.91
104.19.203.193,8443,157.92
104.19.205.132,2083,157.92
104.19.199.144,8443,157.92
104.19.198.86,2096,157.93
104.19.207.82,2053,157.93
104.19.195.191,2087,157.93
104.19.207.91,443,157.93
104.19.193.120,2083,157.93
104.19.205.27,2053,157.93
104.19.194.120,8443,157.94
104.19.207.158,2083,157.94
104.19.204.33,2087,157.94
104.19.197.239,2087,157.94
104.19.200.151,2083,157.94
104.19.194.59,2053,157.95
104.19.193.138,2087,157.95
104.19.203.189,2053,157.95
104.19.205.5,2087,157.95
104.19.195.122,2096,157.95
104.19.193.208,2087,157.95
104.19.198.85,2096,157.96
104.19.206.182,2053,157.96
